Date,Temperature_C,Rainfall_mm,Arrivals_Tonnes,Min_Price,Max_Price,Modal_Price,Diesel_Price_Rs
2021-12-26,16.133333,0.0,110.0,600.0,700.0,650.0,86.8
2021-12-27,13.954166,10.4,120.0,600.0,700.0,660.0,86.8
2021-12-28,14.483333,0.0,80.0,700.0,800.0,740.0,86.8
2021-12-29,13.425,0.0,84.0,700.0,800.0,730.0,86.8
2021-12-30,12.729167,0.0,48.0,650.0,800.0,720.0,86.8
2021-12-31,12.21875,0.0,120.0,600.0,700.0,640.0,86.8
2022-01-01,12.264584,0.0,48.0,600.0,720.0,670.0,86.8
2022-01-02,12.5625,0.0,48.0,600.0,720.0,670.0,86.8
2022-01-03,14.485416,0.0,70.0,600.0,700.0,640.0,86.8
2022-01-04,15.135417,0.70000005,54.0,550.0,700.0,620.0,86.8
2022-01-05,15.356251,17.100002,82.0,550.0,700.0,620.0,86.8
2022-01-06,16.343752,0.4,88.0,600.0,700.0,620.0,86.8
2022-01-07,16.749998,9.9,38.0,560.0,700.0,630.0,86.8
2022-01-08,16.175001,6.1999993,28.0,650.0,800.0,720.0,86.8
2022-01-09,15.856251,0.90000004,28.0,650.0,800.0,720.0,86.8
2022-01-10,14.668751,0.0,38.0,650.0,800.0,720.0,86.8
2022-01-11,13.841666,0.0,28.0,700.0,820.0,780.0,86.8
2022-01-12,11.847917,0.0,24.0,750.0,850.0,800.0,86.8
2022-01-13,11.116668,0.0,28.0,700.0,900.0,800.0,86.8
2022-01-14,10.735416,0.0,28.0,700.0,850.0,800.0,86.8
2022-01-15,9.945833,0.0,30.0,650.0,750.0,700.0,86.8
2022-01-16,10.175,0.0,30.0,650.0,750.0,700.0,86.8
2022-01-17,9.537499,0.0,45.0,700.0,800.0,750.0,86.8
2022-01-18,10.045834,0.0,48.0,700.0,800.0,720.0,86.8
2022-01-19,11.893749,0.1,78.0,600.0,780.0,700.0,86.8
2022-01-20,13.033333,0.1,80.0,620.0,800.0,720.0,86.8
2022-01-21,14.783333,0.8000001,82.0,650.0,800.0,720.0,86.8
2022-01-22,14.045835,0.8000001,48.0,700.0,800.0,720.0,86.8
2022-01-23,12.608334,0.0,48.0,700.0,800.0,720.0,86.8
2022-01-24,11.399999,0.0,45.0,670.0,800.0,720.0,86.8
2022-01-25,10.716667,0.0,54.0,670.0,800.0,730.0,86.8
2022-01-26,11.531251,0.0,54.0,670.0,800.0,730.0,86.8
2022-01-27,11.75,0.0,54.0,700.0,800.0,750.0,86.8
2022-01-28,12.333336,0.0,74.0,680.0,800.0,720.0,86.8
2022-01-29,13.708333,0.0,75.0,700.0,800.0,730.0,86.8
2022-01-30,14.041665,0.0,75.0,700.0,800.0,730.0,86.8
2022-01-31,15.210418,0.0,54.0,600.0,720.0,670.0,86.8
2022-02-01,14.900001,0.0,40.0,600.0,700.0,670.0,86.8
2022-02-02,15.535416,5.3,80.0,600.0,750.0,680.0,86.8
2022-02-03,13.170834,0.3,54.0,600.0,760.0,680.0,86.8
2022-02-04,12.102082,0.0,28.0,600.0,730.0,680.0,86.8
2022-02-05,12.814586,0.0,29.0,600.0,780.0,700.0,86.8
2022-02-06,14.058334,0.0,29.0,600.0,780.0,700.0,86.8
2022-02-07,16.15,0.0,28.0,700.0,800.0,760.0,86.8
2022-02-08,15.902083,0.4,38.0,620.0,820.0,720.0,86.8
2022-02-09,14.329167,0.0,40.0,670.0,800.0,720.0,86.8
2022-02-10,14.837498,0.0,38.0,630.0,830.0,730.0,86.8
2022-02-11,14.539584,0.0,24.0,700.0,800.0,750.0,86.8
2022-02-12,14.610417,0.0,24.0,700.0,800.0,750.0,86.8
2022-02-13,15.2229185,0.0,24.0,700.0,800.0,750.0,86.8
2022-02-14,16.533333,0.0,26.0,700.0,800.0,760.0,86.8
2022-02-15,17.200003,0.0,48.0,700.0,800.0,750.0,86.8
2022-02-16,17.131248,0.0,24.0,700.0,800.0,760.0,86.8
2022-02-17,18.275,0.0,25.0,700.0,800.0,760.0,86.8
2022-02-18,18.677084,0.0,24.0,690.0,890.0,790.0,86.8
2022-02-19,18.252085,0.0,24.0,760.0,900.0,810.0,86.8
2022-02-20,18.345833,0.0,24.0,760.0,900.0,810.0,86.8
2022-02-21,19.331251,0.0,24.0,700.0,900.0,820.0,86.8
2022-02-22,20.31458,0.0,40.0,750.0,950.0,850.0,86.8
2022-02-23,20.552082,0.0,40.0,760.0,960.0,860.0,86.8
2022-02-24,20.060417,0.0,14.0,780.0,900.0,830.0,86.8
2022-02-25,20.720833,0.1,24.0,800.0,1000.0,920.0,86.8
2022-02-26,19.764584,0.0,24.0,900.0,1020.0,980.0,86.8
2022-02-27,18.204166,0.0,24.0,900.0,1020.0,980.0,86.8
2022-02-28,18.204166,0.0,15.0,900.0,1020.0,990.0,86.8
2022-03-01,19.63125,0.0,24.0,900.0,1000.0,950.0,86.8
2022-03-02,20.858332,0.0,24.0,900.0,1000.0,960.0,86.8
2022-03-03,21.810417,0.0,25.0,900.0,1000.0,960.0,86.8
2022-03-04,20.491667,0.0,25.0,870.0,1070.0,970.0,86.8
2022-03-05,20.058334,0.0,14.0,900.0,1000.0,960.0,86.8
2022-03-06,21.249998,0.0,14.0,900.0,1000.0,960.0,86.8
2022-03-07,21.695833,0.0,15.0,800.0,1000.0,900.0,86.8
2022-03-08,23.508337,0.0,12.0,800.0,1000.0,900.0,86.8
2022-03-09,23.674997,0.0,24.0,900.0,1040.0,1000.0,86.8
2022-03-10,23.427084,0.0,25.0,900.0,1030.0,1000.0,86.8
2022-03-11,23.072916,0.0,25.0,880.0,1080.0,980.0,86.8
2022-03-12,23.995834,0.0,12.0,900.0,1080.0,1010.0,86.8
2022-03-13,25.6,0.0,12.0,900.0,1080.0,1010.0,86.8
2022-03-14,26.427084,0.0,14.0,900.0,1050.0,1000.0,86.8
2022-03-15,27.654167,0.0,25.0,900.0,1020.0,990.0,86.8
2022-03-16,27.766665,0.0,24.0,890.0,1090.0,990.0,86.8
2022-03-17,28.404165,0.0,14.0,800.0,1000.0,900.0,86.8
2022-03-18,28.545832,0.0,14.0,800.0,1000.0,900.0,86.8
2022-03-19,29.562506,0.0,14.0,850.0,1000.0,900.0,86.8
2022-03-20,28.13542,0.0,14.0,850.0,1000.0,900.0,86.8
2022-03-21,28.73542,0.0,10.0,850.0,1020.0,920.0,86.8
2022-03-22,27.964579,0.0,25.0,800.0,1000.0,900.0,86.8
2022-03-23,29.164583,0.0,20.0,800.0,1000.0,900.0,86.8
2022-03-24,28.975004,0.0,14.0,900.0,1020.0,980.0,86.8
2022-03-25,28.50625,0.0,24.0,820.0,1020.0,920.0,86.8
2022-03-26,28.754166,0.0,20.0,900.0,1100.0,1000.0,86.8
2022-03-27,28.78125,0.0,20.0,900.0,1100.0,1000.0,86.8
2022-03-28,29.81875,0.0,15.0,880.0,1080.0,980.0,86.8
2022-03-29,30.056252,0.0,24.0,900.0,1000.0,970.0,86.8
2022-03-30,30.422918,0.0,20.0,800.0,950.0,900.0,86.8
2022-03-31,30.172913,0.0,14.0,800.0,1000.0,920.0,86.8
2022-04-01,29.612503,0.0,12.0,900.0,1000.0,930.0,93.22
2022-04-02,30.4375,0.0,14.0,900.0,1000.0,950.0,93.22
2022-04-03,30.2875,0.0,14.0,900.0,1000.0,950.0,93.22
2022-04-04,30.795835,0.0,15.0,900.0,1000.0,950.0,93.22
2022-04-05,30.495832,0.0,24.0,900.0,1000.0,940.0,93.22
2022-04-06,31.63125,0.0,12.0,900.0,1000.0,940.0,93.22
2022-04-07,31.962502,0.0,20.0,900.0,1000.0,950.0,93.22
2022-04-08,32.666668,0.0,12.0,900.0,1000.0,940.0,93.22
2022-04-09,32.99375,0.0,17.0,900.0,1000.0,940.0,93.22
2022-04-10,33.31667,0.0,17.0,900.0,1000.0,940.0,93.22
2022-04-11,33.483334,0.0,15.0,900.0,1000.0,950.0,93.22
2022-04-12,32.83958,0.0,16.0,900.0,1000.0,960.0,93.22
2022-04-13,32.25417,0.0,16.0,800.0,940.0,880.0,93.22
2022-04-14,33.060413,0.0,20.0,900.0,1000.0,930.0,93.22
2022-04-15,32.254166,0.0,15.0,900.0,1000.0,940.0,93.22
2022-04-16,33.077084,0.0,16.0,900.0,1000.0,940.0,93.22
2022-04-17,34.429165,0.0,16.0,900.0,1000.0,940.0,93.22
2022-04-18,34.683334,0.0,10.0,900.0,1020.0,990.0,93.22
2022-04-19,35.008335,0.0,12.0,900.0,1000.0,960.0,93.22
2022-04-20,31.995834,0.4,14.0,900.0,1020.0,980.0,93.22
2022-04-21,32.260418,0.0,24.0,900.0,1030.0,990.0,93.22
2022-04-22,33.414585,0.0,22.0,880.0,1020.0,990.0,93.22
2022-04-23,32.810413,0.0,14.0,900.0,1040.0,1000.0,93.22
2022-04-24,33.55417,0.0,14.0,900.0,1040.0,1000.0,93.22
2022-04-25,33.135418,0.0,15.0,900.0,1040.0,1000.0,93.22
2022-04-26,34.372913,0.0,20.0,900.0,1050.0,1000.0,93.22
2022-04-27,34.668747,0.0,21.0,1000.0,1100.0,1020.0,93.22
2022-04-28,35.875004,0.0,14.0,1000.0,1100.0,1020.0,93.22
2022-04-29,35.989586,0.0,14.0,1000.0,1100.0,1020.0,93.22
2022-04-30,32.447918,0.5,12.0,1000.0,1100.0,1020.0,93.22
2022-05-01,32.716667,0.0,12.0,1000.0,1100.0,1020.0,93.22
2022-05-02,30.977083,0.0,18.0,900.0,1070.0,1020.0,96.83
2022-05-03,31.068748,0.5,15.0,1000.0,1100.0,1020.0,96.83
2022-05-04,31.327078,0.0,16.0,1000.0,1100.0,1030.0,96.83
2022-05-05,32.731247,0.0,12.0,970.0,1020.0,1000.0,96.83
2022-05-06,33.302082,0.0,14.0,980.0,1090.0,1020.0,96.83
2022-05-07,33.233326,0.0,14.0,980.0,1090.0,1020.0,96.83
2022-05-08,33.225,0.0,14.0,980.0,1090.0,1020.0,96.83
2022-05-09,33.600002,0.0,15.0,930.0,1130.0,1030.0,96.83
2022-05-10,33.84167,0.0,14.0,1000.0,1100.0,1070.0,96.83
2022-05-11,34.962498,0.0,10.0,1000.0,1100.0,1080.0,96.83
2022-05-12,35.791668,0.0,20.0,970.0,1170.0,1070.0,96.83
2022-05-13,36.425,0.0,9.0,1000.0,1120.0,1070.0,96.83
2022-05-14,37.37917,0.0,8.0,1100.0,1250.0,1200.0,96.83
2022-05-15,38.064587,0.0,8.0,1100.0,1250.0,1200.0,96.83
2022-05-16,34.885418,0.0,8.0,1100.0,1230.0,1200.0,96.83
2022-05-17,34.622913,0.0,10.0,1100.0,1230.0,1200.0,96.83
2022-05-18,36.20625,0.0,12.0,1100.0,1300.0,1200.0,96.83
2022-05-19,37.47292,0.0,12.0,1080.0,1280.0,1180.0,96.83
2022-05-20,35.695827,0.0,10.0,1100.0,1200.0,1160.0,96.83
2022-05-21,33.395832,0.0,8.0,1080.0,1280.0,1180.0,96.83
2022-05-22,29.170835,5.0,8.0,1080.0,1280.0,1180.0,96.83
2022-05-23,28.625,0.5,14.0,950.0,1150.0,1050.0,96.83
2022-05-24,29.1625,1.7,10.0,940.0,1140.0,1040.0,96.83
2022-05-25,31.629166,0.0,12.0,1000.0,1200.0,1100.0,96.83
2022-05-26,31.831247,0.1,12.0,1050.0,1250.0,1150.0,96.83
2022-05-27,33.350002,0.0,10.0,1060.0,1260.0,1160.0,96.83
2022-05-28,34.145832,0.0,8.0,1100.0,1300.0,1200.0,96.83
2022-05-29,33.11042,0.0,8.0,1100.0,1300.0,1200.0,96.83
2022-05-30,33.858334,0.0,10.0,1200.0,1300.0,1250.0,96.83
2022-05-31,33.87083,0.0,10.0,1200.0,1290.0,1260.0,96.83
2022-06-01,34.45625,0.0,8.0,1100.0,1300.0,1260.0,96.57
2022-06-02,34.347916,0.0,8.0,1170.0,1370.0,1270.0,96.57
2022-06-03,35.80625,0.0,10.0,1170.0,1370.0,1270.0,96.57
2022-06-04,35.24166,0.0,10.0,1170.0,1370.0,1270.0,96.57
2022-06-05,35.51875,0.0,10.0,1170.0,1370.0,1270.0,96.57
2022-06-06,35.735416,0.0,8.0,1170.0,1370.0,1270.0,96.57
2022-06-07,37.42917,0.0,8.0,1160.0,1360.0,1260.0,96.57
2022-06-08,36.808334,0.0,8.0,1160.0,1360.0,1260.0,96.57
2022-06-09,36.46458,0.0,8.0,1200.0,1400.0,1300.0,96.57
2022-06-10,36.814583,0.0,8.0,1220.0,1420.0,1320.0,96.57
2022-06-11,36.685413,0.0,8.0,1250.0,1400.0,1320.0,96.57
2022-06-12,37.945835,0.0,8.0,1250.0,1400.0,1320.0,96.57
2022-06-13,37.795834,0.0,7.0,1230.0,1350.0,1300.0,96.57
2022-06-14,36.379166,0.1,7.0,1200.0,1350.0,1300.0,96.57
2022-06-15,34.337498,0.0,7.0,1220.0,1420.0,1320.0,96.57
2022-06-16,32.693752,0.0,8.0,1220.0,1420.0,1320.0,96.57
2022-06-17,30.847916,4.2,7.4,1290.0,1400.0,1320.0,96.57
2022-06-18,30.327085,4.8,8.0,1300.0,1400.0,1325.0,96.57
2022-06-19,29.86042,3.6999998,8.0,1300.0,1400.0,1325.0,96.57
2022-06-20,31.168747,0.0,12.0,1230.0,1430.0,1330.0,96.57
2022-06-21,32.204166,0.0,8.0,1220.0,1420.0,1320.0,96.57
2022-06-22,33.37708,0.0,10.0,1230.0,1430.0,1330.0,96.57
2022-06-23,33.08125,0.0,8.0,1230.0,1430.0,1330.0,96.57
2022-06-24,33.458332,0.0,10.0,1300.0,1400.0,1330.0,96.57
2022-06-25,34.17709,0.4,8.0,1230.0,1400.0,1330.0,96.57
2022-06-26,33.977085,1.2,8.0,1230.0,1400.0,1330.0,96.57
2022-06-27,34.697918,0.3,8.0,1300.0,1400.0,1340.0,96.57
2022-06-28,31.256248,20.0,5.0,1300.0,1400.0,1340.0,96.57
2022-06-29,27.122915,29.199999,6.0,1300.0,1400.0,1350.0,96.57
2022-06-30,28.800003,7.8,8.0,1300.0,1400.0,1350.0,96.57
2022-07-01,28.912497,10.599999,7.0,1250.0,1450.0,1350.0,89.76
2022-07-02,29.431252,21.500002,7.0,1250.0,1450.0,1350.0,89.76
2022-07-03,30.602087,1.9000002,7.0,1250.0,1450.0,1350.0,89.76
2022-07-04,32.05834,0.2,12.0,1300.0,1400.0,1350.0,89.76
2022-07-05,30.889578,16.699999,10.0,1300.0,1400.0,1380.0,89.76
2022-07-06,31.754168,0.8,12.0,1300.0,1400.0,1360.0,89.76
2022-07-07,32.158337,0.4,10.0,1300.0,1400.0,1380.0,89.76
2022-07-08,30.885416,0.2,10.0,1300.0,1400.0,1380.0,89.76
2022-07-09,30.72083,0.8,10.0,1300.0,1400.0,1380.0,89.76
2022-07-10,32.156254,0.0,10.0,1300.0,1400.0,1380.0,89.76
2022-07-11,32.141666,0.70000005,8.0,1280.0,1480.0,1380.0,89.76
2022-07-12,32.90208,0.0,8.0,1300.0,1500.0,1400.0,89.76
2022-07-13,33.77292,0.0,8.0,1300.0,1500.0,1400.0,89.76
2022-07-14,32.512497,1.6999999,12.0,1350.0,1550.0,1450.0,89.76
2022-07-15,29.668753,25.800005,8.0,1420.0,1620.0,1520.0,89.76
2022-07-16,30.67917,10.7,8.0,1450.0,1550.0,1500.0,89.76
2022-07-17,32.6125,0.0,8.0,1450.0,1550.0,1500.0,89.76
2022-07-18,32.772915,0.4,8.0,1500.0,1600.0,1550.0,89.76
2022-07-19,30.604166,6.5999994,8.0,1500.0,1600.0,1550.0,89.76
2022-07-20,28.381248,20.6,8.0,1500.0,1600.0,1550.0,89.76
2022-07-21,27.63542,13.2,10.0,1500.0,1620.0,1580.0,89.76
2022-07-22,27.99375,22.799997,8.0,1500.0,1600.0,1560.0,89.76
2022-07-23,28.612497,3.8000002,14.0,1500.0,1600.0,1560.0,89.76
2022-07-24,27.441668,13.200002,14.0,1500.0,1600.0,1560.0,89.76
2022-07-25,27.683332,10.900002,8.0,1500.0,1620.0,1580.0,89.76
2022-07-26,27.352083,13.999999,9.0,1500.0,1630.0,1570.0,89.76
2022-07-27,27.139585,20.400002,4.0,1480.0,1680.0,1580.0,89.76
2022-07-28,27.370829,14.4,4.0,1480.0,1680.0,1580.0,89.76
2022-07-29,27.314585,14.000001,10.0,1490.0,1690.0,1590.0,89.76
2022-07-30,29.329168,0.4,8.0,1490.0,1690.0,1590.0,89.76
2022-07-31,29.537504,0.2,8.0,1490.0,1690.0,1590.0,89.76
2022-08-01,28.604164,0.4,7.0,1500.0,1620.0,1590.0,89.76
2022-08-02,27.645828,14.299999,8.0,1500.0,1700.0,1610.0,89.76
2022-08-03,27.92708,9.200003,8.0,1500.0,1700.0,1600.0,89.76
2022-08-04,28.077085,11.6,7.0,1500.0,1700.0,1600.0,89.76
2022-08-05,28.818748,5.7,8.0,1500.0,1700.0,1600.0,89.76
2022-08-06,28.37292,10.100001,5.0,1500.0,1700.0,1600.0,89.76
2022-08-07,28.922918,6.5,5.0,1500.0,1700.0,1600.0,89.76
2022-08-08,30.37292,0.4,8.0,1500.0,1650.0,1600.0,89.76
2022-08-09,30.19792,0.0,8.0,1600.0,1690.0,1640.0,89.76
2022-08-10,29.518751,0.5,7.0,1560.0,1700.0,1620.0,89.76
2022-08-11,28.63125,6.7,5.0,1500.0,1650.0,1600.0,89.76
2022-08-12,28.487497,3.7999995,5.0,1600.0,1700.0,1620.0,89.76
2022-08-13,27.570837,26.400002,5.0,1500.0,1690.0,1620.0,89.76
2022-08-14,27.793753,10.599999,5.0,1500.0,1690.0,1620.0,89.76
2022-08-15,27.962502,1.2,5.0,1500.0,1690.0,1620.0,89.76
2022-08-16,28.470833,0.70000005,5.0,1500.0,1650.0,1600.0,89.76
2022-08-17,28.870832,0.4,4.0,1500.0,1700.0,1600.0,89.76
2022-08-18,28.99375,14.3,5.0,1520.0,1720.0,1620.0,89.76
2022-08-19,27.856249,14.7,8.0,1520.0,1720.0,1620.0,89.76
2022-08-20,28.595833,6.7999997,8.0,1540.0,1740.0,1640.0,89.76
2022-08-21,28.48334,15.8,8.0,1540.0,1740.0,1640.0,89.76
2022-08-22,28.322916,0.4,8.0,1560.0,1700.0,1630.0,89.76
2022-08-23,27.627083,4.899999,5.0,1600.0,1700.0,1640.0,89.76
2022-08-24,27.375,2.5000002,5.0,1600.0,1700.0,1650.0,89.76
2022-08-25,27.985418,5.0999994,4.0,1540.0,1740.0,1640.0,89.76
2022-08-26,29.012503,2.1,5.0,1540.0,1740.0,1640.0,89.76
2022-08-27,29.13125,7.2,6.0,1550.0,1750.0,1650.0,89.76
2022-08-28,27.895828,3.7,6.0,1550.0,1750.0,1650.0,89.76
2022-08-29,28.643751,0.90000004,8.0,1500.0,1650.0,1600.0,89.76
2022-08-30,29.139582,5.4999995,7.0,1500.0,1700.0,1620.0,89.76
2022-08-31,28.945833,8.4,5.0,1500.0,1650.0,1600.0,89.76
2022-09-01,28.658335,18.3,8.0,1500.0,1640.0,1600.0,89.76
2022-09-02,29.729166,0.1,5.0,1500.0,1650.0,1610.0,89.76
2022-09-03,29.702085,0.0,1.2,1500.0,1650.0,1600.0,89.76
2022-09-04,29.435417,0.0,1.2,1500.0,1650.0,1600.0,89.76
2022-09-05,29.558336,0.0,8.0,1500.0,1700.0,1620.0,89.76
2022-09-06,29.852083,0.0,7.0,1500.0,1650.0,1600.0,89.76
2022-09-07,29.35,0.2,5.0,1500.0,1600.0,1590.0,89.76
2022-09-08,29.460419,0.3,5.0,1500.0,1630.0,1580.0,89.76
2022-09-09,28.808334,1.4,8.0,1500.0,1620.0,1580.0,89.76
2022-09-10,29.387503,0.1,5.0,1500.0,1600.0,1550.0,89.76
2022-09-11,28.275003,2.2999997,5.0,1500.0,1600.0,1550.0,89.76
2022-09-12,26.902084,5.7,7.0,1500.0,1620.0,1570.0,89.76
2022-09-13,25.833336,23.800001,8.0,1500.0,1600.0,1560.0,89.76
2022-09-14,25.475004,17.000002,8.0,1500.0,1600.0,1550.0,89.76
2022-09-15,26.300003,2.3000002,5.0,1500.0,1600.0,1560.0,89.76
2022-09-16,26.879168,3.3999999,8.0,1500.0,1600.0,1550.0,89.76
2022-09-17,27.112503,0.8000001,8.0,1400.0,1550.0,1500.0,89.76
2022-09-18,27.210419,0.6,8.0,1400.0,1550.0,1500.0,89.76
2022-09-19,26.547918,28.7,5.0,1400.0,1540.0,1500.0,89.76
2022-09-20,25.556246,33.4,8.0,1450.0,1550.0,1500.0,89.76
2022-09-21,25.416666,37.2,9.0,1400.0,1600.0,1510.0,89.76
2022-09-22,26.35417,10.3,8.0,1400.0,1540.0,1500.0,89.76
2022-09-23,26.431252,3.9999998,8.0,1450.0,1600.0,1520.0,89.76
2022-09-24,27.210417,1.7000002,8.0,1450.0,1600.0,1520.0,89.76
2022-09-25,26.972916,3.2,8.0,1450.0,1600.0,1520.0,89.76
2022-09-26,27.252085,0.0,8.0,1400.0,1560.0,1500.0,89.76
2022-09-27,27.210413,0.0,8.0,1450.0,1560.0,1500.0,89.76
2022-09-28,27.183336,0.0,7.0,1600.0,1700.0,1650.0,89.76
2022-09-29,26.81875,0.0,8.0,1600.0,1700.0,1660.0,89.76
2022-09-30,27.339584,0.1,5.0,1550.0,1750.0,1650.0,89.76
2022-10-01,27.41667,0.0,7.0,1570.0,1770.0,1670.0,89.76
2022-10-02,27.400002,0.0,7.0,1570.0,1770.0,1670.0,89.76
2022-10-03,26.606249,10.1,7.0,1600.0,1700.0,1660.0,89.76
2022-10-04,25.693748,9.700001,6.0,1560.0,1700.0,1660.0,89.76
2022-10-05,24.702085,9.2,5.0,1600.0,1700.0,1650.0,89.76
2022-10-06,24.560417,19.500004,4.0,1600.0,1700.0,1640.0,89.76
2022-10-07,25.170832,28.900003,5.0,1550.0,1750.0,1650.0,89.76
2022-10-08,25.118752,47.899998,8.0,1500.0,1600.0,1560.0,89.76
2022-10-09,24.977083,27.500004,8.0,1500.0,1600.0,1560.0,89.76
2022-10-10,24.387495,4.1,5.0,1450.0,1650.0,1550.0,89.76
2022-10-11,24.497917,0.3,1.0,1500.0,1620.0,1580.0,89.76
2022-10-12,24.383331,0.0,7.0,1500.0,1700.0,1600.0,89.76
2022-10-13,23.983332,0.0,3.0,1650.0,1750.0,1700.0,89.76
2022-10-14,24.179167,0.0,4.0,1650.0,1800.0,1720.0,89.76
2022-10-15,24.602081,0.0,6.0,1660.0,1860.0,1760.0,89.76
2022-10-16,24.375,0.0,6.0,1660.0,1860.0,1760.0,89.76
2022-10-17,23.964584,0.0,6.0,1660.0,1860.0,1760.0,89.76
2022-10-18,24.341665,0.0,4.0,1640.0,1840.0,1740.0,89.76
2022-10-19,24.533333,0.2,4.0,1600.0,1800.0,1700.0,89.76
2022-10-20,23.658335,0.0,5.0,1700.0,1800.0,1750.0,89.76
2022-10-21,23.383333,0.0,5.0,1620.0,1820.0,1720.0,89.76
2022-10-22,22.85417,0.0,5.0,1650.0,1850.0,1750.0,89.76
2022-10-23,22.754168,0.0,5.0,1650.0,1850.0,1750.0,89.76
2022-10-24,22.03125,0.0,6.0,1800.0,1900.0,1860.0,89.76
2022-10-25,22.895834,0.0,5.0,1800.0,1900.0,1850.0,89.76
2022-10-26,23.591667,0.0,5.0,1800.0,1900.0,1850.0,89.76
2022-10-27,23.581251,0.0,4.0,1850.0,1950.0,1900.0,89.76
2022-10-28,23.185417,0.0,4.0,1700.0,1850.0,1800.0,89.76
2022-10-29,22.897917,0.0,5.0,1760.0,1900.0,1820.0,89.76
2022-10-30,23.431252,0.0,5.0,1760.0,1900.0,1820.0,89.76
2022-10-31,23.058334,0.0,5.0,1700.0,1800.0,1750.0,89.76
2022-11-01,23.433332,0.0,4.0,1620.0,1820.0,1720.0,89.76
2022-11-02,22.98958,0.0,4.0,1700.0,1800.0,1730.0,89.76
2022-11-03,23.377085,0.0,5.0,1650.0,1850.0,1750.0,89.76
2022-11-04,23.622917,0.0,5.0,1800.0,1900.0,1840.0,89.76
2022-11-05,23.581251,0.0,5.0,1750.0,1920.0,1820.0,89.76
2022-11-06,24.304169,0.0,5.0,1750.0,1920.0,1820.0,89.76
2022-11-07,23.743752,0.2,4.0,1700.0,1860.0,1800.0,89.76
2022-11-08,22.4,1.6,4.0,1700.0,1840.0,1790.0,89.76
2022-11-09,21.170835,3.8000002,8.0,1700.0,1850.0,1800.0,89.76
2022-11-10,21.641668,0.0,4.0,1700.0,1860.0,1800.0,89.76
2022-11-11,20.562498,0.0,8.0,1800.0,1950.0,1880.0,89.76
2022-11-12,20.385416,0.0,7.0,1650.0,1750.0,1700.0,89.76
2022-11-13,21.045832,0.0,7.0,1650.0,1750.0,1700.0,89.76
2022-11-14,20.45625,0.0,5.0,1600.0,1750.0,1700.0,89.76
2022-11-15,20.960417,0.0,7.0,1650.0,1750.0,1700.0,89.76
2022-11-16,18.952085,0.0,8.0,1500.0,1600.0,1560.0,89.76
2022-11-17,18.239584,0.0,8.0,1400.0,1520.0,1480.0,89.76
2022-11-18,18.1125,0.0,8.0,1450.0,1550.0,1500.0,89.76
2022-11-19,18.158333,0.0,5.0,1450.0,1550.0,1500.0,89.76
2022-11-20,18.647917,0.0,5.0,1450.0,1550.0,1500.0,89.76
2022-11-21,18.270834,0.0,5.0,1450.0,1560.0,1500.0,89.76
2022-11-22,17.875002,0.0,6.0,1450.0,1600.0,1530.0,89.76
2022-11-23,16.918749,0.0,5.0,1350.0,1450.0,1400.0,89.76
2022-11-24,17.420834,0.0,5.0,1340.0,1450.0,1400.0,89.76
2022-11-25,17.595835,0.0,5.0,1450.0,1550.0,1500.0,89.76
2022-11-26,17.410416,0.0,6.0,1400.0,1500.0,1450.0,89.76
2022-11-27,17.441668,0.0,6.0,1400.0,1500.0,1450.0,89.76
2022-11-28,17.443752,0.0,8.0,1400.0,1600.0,1500.0,89.76
2022-11-29,17.422915,0.0,7.0,1450.0,1600.0,1520.0,89.76
2022-11-30,16.981249,0.0,8.0,1450.0,1550.0,1500.0,89.76
2022-12-01,17.333332,0.0,6.0,1400.0,1550.0,1500.0,89.76
2022-12-02,17.435417,0.0,8.0,1450.0,1600.0,1520.0,89.76
2022-12-03,16.75625,0.0,9.0,1300.0,1500.0,1400.0,89.76
2022-12-04,16.389582,0.0,9.0,1300.0,1500.0,1400.0,89.76
2022-12-05,16.331251,0.0,9.0,1300.0,1450.0,1380.0,89.76
2022-12-06,16.672916,0.0,10.0,1300.0,1420.0,1390.0,89.76
2022-12-07,16.135416,0.0,10.0,1300.0,1420.0,1380.0,89.76
2022-12-08,16.829165,0.0,22.0,1300.0,1400.0,1350.0,89.76
2022-12-09,17.91875,0.0,24.0,1300.0,1400.0,1360.0,89.76
2022-12-10,17.858335,0.0,34.0,1250.0,1400.0,1320.0,89.76
2022-12-11,18.589582,0.0,34.0,1250.0,1400.0,1320.0,89.76
2022-12-12,18.6,0.0,25.0,1200.0,1350.0,1300.0,89.76
2022-12-13,17.8375,0.0,26.0,1200.0,1300.0,1260.0,89.76
2022-12-14,15.45,0.0,25.0,1200.0,1300.0,1240.0,89.76
2022-12-15,15.23125,0.0,26.0,1200.0,1300.0,1250.0,89.76
2022-12-16,15.337499,0.0,27.0,1200.0,1300.0,1260.0,89.76
2022-12-17,14.924999,0.0,28.0,1200.0,1300.0,1250.0,89.76
2022-12-18,15.349999,0.0,28.0,1200.0,1300.0,1250.0,89.76
2022-12-19,15.53125,0.0,27.0,1200.0,1300.0,1250.0,89.76
2022-12-20,15.075002,0.0,28.0,1200.0,1300.0,1250.0,89.76
2022-12-21,16.439585,0.0,30.0,1100.0,1250.0,1200.0,89.76
2022-12-22,15.7854185,0.0,25.0,1100.0,1290.0,1200.0,89.76
2022-12-23,15.995834,0.0,26.0,1100.0,1250.0,1200.0,89.76
